year,lake_name,lake_id,transect,transect_id,lat,long,depth_m,substrate,rake_total,species_richness,emergent_richness,submersed_richness,floating_richness,typha_angustifolia,sagittaria_latifolia,schenoplectus_tabernaemontani,sparganium_spp,ceratophyllum_demersum,chara_spp,najas_flexilis,potamogeton_crispus,potamogeton_foliosus,potamogeton_nodosus,stuckenia_pectinata,lemna_spp,persicaria_amphibia
2018,North Twin,90,14,128,42.489833,-94.629117,1.83,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,14,128,42.489833,-94.629117,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,15,127,42.4861,-94.63295,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,15,127,42.4861,-94.63295,0.61,Muck,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,North Twin,90,15,127,42.4861,-94.63295,1.22,Muck,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,15,127,42.4861,-94.63295,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,15,127,42.4861,-94.63295,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,16,126,42.482383,-94.6359,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,16,126,42.482383,-94.6359,0.61,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,16,126,42.482383,-94.6359,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,16,126,42.482383,-94.6359,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,16,126,42.482383,-94.6359,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,17,125,42.47895,-94.637017,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,17,125,42.47895,-94.637017,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,17,125,42.47895,-94.637017,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,17,125,42.47895,-94.637017,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,17,125,42.47895,-94.637017,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,18,124,42.477183,-94.6419,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,18,124,42.477183,-94.6419,0.61,Muck,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,North Twin,90,18,124,42.477183,-94.6419,1.22,Muck,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,18,124,42.477183,-94.6419,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,18,124,42.477183,-94.6419,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,19,123,42.4745,-94.644283,0,Rock,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,19,123,42.4745,-94.644283,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,19,123,42.4745,-94.644283,1.22,Rock,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,19,123,42.4745,-94.644283,1.83,Muck,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,19,123,42.4745,-94.644283,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,20,122,42.47135,-94.644817,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,20,122,42.47135,-94.644817,0.61,Sand,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,North Twin,90,20,122,42.47135,-94.644817,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,20,122,42.47135,-94.644817,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,20,122,42.47135,-94.644817,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,1,141,42.47115,-94.6415,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,1,141,42.47115,-94.6415,0.61,Sand,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,North Twin,90,1,141,42.47115,-94.6415,1.22,Muck,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,1,141,42.47115,-94.6415,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,1,141,42.47115,-94.6415,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,2,140,42.47225,-94.64025,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,2,140,42.47225,-94.64025,0.61,Rock,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,2,140,42.47225,-94.64025,1.22,Muck,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,2,140,42.47225,-94.64025,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,2,140,42.47225,-94.64025,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,3,139,42.475083,-94.635967,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,3,139,42.475083,-94.635967,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,3,139,42.475083,-94.635967,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,3,139,42.475083,-94.635967,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,3,139,42.475083,-94.635967,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,4,138,42.478933,-94.633467,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,4,138,42.478933,-94.633467,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,4,138,42.478933,-94.633467,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,4,138,42.478933,-94.633467,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,4,138,42.478933,-94.633467,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,5,137,42.48205,-94.62925,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,5,137,42.48205,-94.62925,0.61,Sand,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,North Twin,90,5,137,42.48205,-94.62925,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,5,137,42.48205,-94.62925,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,5,137,42.48205,-94.62925,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,6,136,42.48355,-94.62715,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,6,136,42.48355,-94.62715,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,6,136,42.48355,-94.62715,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,6,136,42.48355,-94.62715,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,6,136,42.48355,-94.62715,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,7,135,42.486167,-94.62475,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,7,135,42.486167,-94.62475,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,7,135,42.486167,-94.62475,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,7,135,42.486167,-94.62475,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,7,135,42.486167,-94.62475,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,8,134,42.488,-94.624183,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,8,134,42.488,-94.624183,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,8,134,42.488,-94.624183,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,8,134,42.488,-94.624183,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,8,134,42.488,-94.624183,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,9,133,42.4929,-94.619783,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,9,133,42.4929,-94.619783,0.61,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,9,133,42.4929,-94.619783,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,9,133,42.4929,-94.619783,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,9,133,42.4929,-94.619783,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,10,132,42.4973,-94.614717,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,10,132,42.4973,-94.614717,0.61,Sand,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,10,132,42.4973,-94.614717,1.22,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,10,132,42.4973,-94.614717,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,10,132,42.4973,-94.614717,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,11,131,42.497467,-94.620667,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,11,131,42.497467,-94.620667,0.61,Rock,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,11,131,42.497467,-94.620667,1.22,Sand,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,11,131,42.497467,-94.620667,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,11,131,42.497467,-94.620667,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,12,130,42.492683,-94.628383,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,12,130,42.492683,-94.628383,0.61,Sand,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,North Twin,90,12,130,42.492683,-94.628383,1.22,Sand,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,North Twin,90,12,130,42.492683,-94.628383,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,12,130,42.492683,-94.628383,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,13,129,42.491533,-94.630017,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,13,129,42.491533,-94.630017,0.61,Sand,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,13,129,42.491533,-94.630017,1.22,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,13,129,42.491533,-94.630017,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,13,129,42.491533,-94.630017,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,14,128,42.489833,-94.629117,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,14,128,42.489833,-94.629117,0.61,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,14,128,42.489833,-94.629117,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,14,128,42.489833,-94.629117,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,14,128,42.489833,-94.629117,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,15,127,42.4861,-94.63295,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,15,127,42.4861,-94.63295,0.61,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,15,127,42.4861,-94.63295,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,15,127,42.4861,-94.63295,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,15,127,42.4861,-94.63295,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,16,126,42.482383,-94.6359,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,16,126,42.482383,-94.6359,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,16,126,42.482383,-94.6359,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,16,126,42.482383,-94.6359,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,16,126,42.482383,-94.6359,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,17,125,42.47895,-94.637017,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,17,125,42.47895,-94.637017,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,17,125,42.47895,-94.637017,1.22,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,17,125,42.47895,-94.637017,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,17,125,42.47895,-94.637017,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,18,124,42.477183,-94.6419,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,18,124,42.477183,-94.6419,0.61,Sand,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019,North Twin,90,18,124,42.477183,-94.6419,1.22,Sand,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,18,124,42.477183,-94.6419,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,18,124,42.477183,-94.6419,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,19,123,42.4745,-94.644283,0,Rock,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,North Twin,90,19,123,42.4745,-94.644283,0.61,Sand,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,North Twin,90,19,123,42.4745,-94.644283,1.22,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,North Twin,90,19,123,42.4745,-94.644283,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,19,123,42.4745,-94.644283,2.44,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,20,122,42.47135,-94.644817,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,20,122,42.47135,-94.644817,0.61,Sand,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,North Twin,90,20,122,42.47135,-94.644817,1.22,Sand,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,North Twin,90,20,122,42.47135,-94.644817,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Twin,90,20,122,42.47135,-94.644817,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,1,199,43.434417,-95.33775,0,Rock,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,1,199,43.434417,-95.33775,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,1,199,43.434417,-95.33775,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,1,199,43.434417,-95.33775,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,2,200,43.434483,-95.3354,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,2,200,43.434483,-95.3354,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,2,200,43.434483,-95.3354,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,2,200,43.434483,-95.3354,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,3,201,43.436417,-95.329517,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,3,201,43.436417,-95.329517,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,3,201,43.436417,-95.329517,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,3,201,43.436417,-95.329517,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,4,202,43.4401,-95.326417,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,4,202,43.4401,-95.326417,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,4,202,43.4401,-95.326417,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,4,202,43.4401,-95.326417,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,5,203,43.443783,-95.328033,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,5,203,43.443783,-95.328033,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,5,203,43.443783,-95.328033,1.22,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,5,203,43.443783,-95.328033,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,6,204,43.446817,-95.327933,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,6,204,43.446817,-95.327933,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,6,204,43.446817,-95.327933,1.22,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,6,204,43.446817,-95.327933,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,7,205,43.44915,-95.32725,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,7,205,43.44915,-95.32725,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,7,205,43.44915,-95.32725,1.22,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,7,205,43.44915,-95.32725,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,8,181,43.450567,-95.327633,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,8,181,43.450567,-95.327633,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,8,181,43.450567,-95.327633,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,8,181,43.450567,-95.327633,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,9,182,43.453217,-95.33235,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,9,182,43.453217,-95.33235,0.61,Rock,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,Silver,105,9,182,43.453217,-95.33235,1.22,Sand,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,Silver,105,9,182,43.453217,-95.33235,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,10,183,43.45155,-95.341567,0,Rock,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,Silver,105,10,183,43.45155,-95.341567,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,10,183,43.45155,-95.341567,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,10,183,43.45155,-95.341567,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,11,184,43.448717,-95.3431,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,11,184,43.448717,-95.3431,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,11,184,43.448717,-95.3431,1.22,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,Silver,105,11,184,43.448717,-95.3431,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,12,185,43.446583,-95.345017,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,12,185,43.446583,-95.345017,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,12,185,43.446583,-95.345017,1.22,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,12,185,43.446583,-95.345017,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,13,186,43.447983,-95.34835,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,13,186,43.447983,-95.34835,0.61,Sand,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,13,186,43.447983,-95.34835,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,13,186,43.447983,-95.34835,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,14,187,43.448017,-95.351533,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,14,187,43.448017,-95.351533,0.61,Rock,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,Silver,105,14,187,43.448017,-95.351533,1.22,Sand,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,Silver,105,14,187,43.448017,-95.351533,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,15,188,43.444967,-95.356783,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,15,188,43.444967,-95.356783,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,15,188,43.444967,-95.356783,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,15,188,43.444967,-95.356783,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,16,189,43.444217,-95.36055,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,16,189,43.444217,-95.36055,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,16,189,43.444217,-95.36055,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,16,189,43.444217,-95.36055,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,17,190,43.441133,-95.368067,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,17,190,43.441133,-95.368067,0.61,Rock,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,Silver,105,17,190,43.441133,-95.368067,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,17,190,43.441133,-95.368067,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,18,191,43.439083,-95.36615,0,Sand,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,Silver,105,18,191,43.439083,-95.36615,0.61,Sand,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
